Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
220905,9106580,65,4,single,rented,yes,Economist,Malegaon,Maharashtra,4,12,1
91000,3643652,56,2,single,rented,no,Biomedical_Engineer,Baranagar,West_Bengal,2,10,1
213627,4190150,31,4,single,rented,no,Air_traffic_controller,Phagwara,Punjab,4,12,1
90484,7361429,58,2,single,rented,no,Web_designer,Thiruvananthapuram,Kerala,2,12,1
84320,2570723,45,15,single,rented,no,Mechanical_engineer,Anand,Gujarat,6,12,1
32535,3278154,56,20,single,rented,no,Technology_specialist,Gorakhpur,Uttar_Pradesh,6,12,0
155747,2596508,51,18,married,rented,no,Aviator,Latur,Maharashtra,4,14,0
114100,9044259,30,16,single,rented,no,Flight_attendant,Jabalpur,Madhya_Pradesh,3,11,0
179068,9455042,33,20,single,rented,no,Politician,Bokaro,Jharkhand,10,12,1
48203,3049346,26,5,married,rented,no,Design_Engineer,Deoghar,Jharkhand,3,12,0
46929,7167091,51,19,single,rented,yes,Army_officer,Barasat,West_Bengal,6,11,1
12531,3773977,69,13,single,rented,no,Analyst,Davanagere,Karnataka,7,13,0
100350,1621444,22,16,single,rented,no,Dentist,Gaya,Bihar,9,11,0
35782,4536029,24,20,single,rented,no,Statistician,Sambhal,Uttar_Pradesh,8,14,1
202324,4145551,46,15,married,rented,no,Statistician,Aligarh,Uttar_Pradesh,11,13,0
45038,4514928,28,20,single,rented,yes,Software_Developer,Bhubaneswar,Odisha,5,11,1
223889,63776,25,16,single,rented,no,Designer,Munger,Bihar,3,13,0
63080,4658830,45,11,single,rented,yes,Computer_hardware_engineer,Amroha,Uttar_Pradesh,8,10,1
220656,4115644,74,7,single,rented,no,Industrial_Engineer,Kulti,West_Bengal,7,12,0
128982,4388062,28,2,single,rented,no,Biomedical_Engineer,Dindigul,Tamil_Nadu,2,10,1
195450,2215191,76,10,single,rented,no,Physician,Vijayawada,Andhra_Pradesh,10,11,1
232163,5688970,29,0,single,rented,no,Firefighter,Shimla,Himachal_Pradesh,0,11,1
148656,5867006,21,3,single,rented,no,Technology_specialist,Miryalaguda,Telangana,3,11,0
217740,3910802,73,15,single,norent_noown,yes,Mechanical_engineer,Srikakulam,Andhra_Pradesh,13,12,1
212357,4545563,69,0,single,rented,yes,Design_Engineer,Gorakhpur,Uttar_Pradesh,0,11,0
217181,2720954,44,7,married,rented,no,Design_Engineer,Sri_Ganganagar,Rajasthan,4,10,1
4284,4621722,44,11,single,rented,no,Physician,Bardhaman,West_Bengal,6,14,1
103902,5430984,29,15,single,rented,no,Secretary,Bhopal,Madhya_Pradesh,13,12,0
14084,2566021,39,17,married,rented,no,Artist,Thane,Maharashtra,3,10,0
40745,9867211,56,2,single,rented,no,Chartered_Accountant,Munger,Bihar,2,14,1
45799,4351817,31,3,married,rented,no,Hotel_Manager,Tadepalligudem,Andhra_Pradesh,3,11,1
125120,4949796,51,16,single,rented,no,Secretary,Kolkata,West_Bengal,8,12,0
84839,1779655,74,8,single,rented,no,Technician,Yamunanagar,Haryana,7,12,0
238466,5410837,60,11,single,rented,yes,Librarian,Durg,Chhattisgarh,11,14,0
17273,6996011,76,13,single,rented,no,Magistrate,Chandigarh_city,Chandigarh,13,14,1
96995,6802026,69,7,single,rented,yes,Graphic_Designer,Karawal_Nagar,Delhi,7,10,0
14969,7458916,64,3,single,rented,no,Industrial_Engineer,Mirzapur,Uttar_Pradesh,3,10,0
31305,9677982,32,15,single,rented,no,Statistician,Kanpur,Uttar_Pradesh,6,14,0
137050,1798025,45,18,single,rented,no,Statistician,Malegaon,Maharashtra,10,12,0
111106,6596959,40,5,single,rented,yes,Flight_attendant,Jamnagar,Gujarat,5,14,1
163180,8097859,46,10,single,rented,no,Technology_specialist,Mau,Uttar_Pradesh,10,10,0
149816,6325513,69,15,single,rented,yes,Army_officer,Yamunanagar,Haryana,4,11,0
84302,9775983,65,6,single,rented,no,Biomedical_Engineer,Ranchi,Jharkhand,6,12,1
59980,9241745,23,10,single,rented,no,Web_designer,Madhyamgram,West_Bengal,10,11,0
60846,5131419,26,2,single,rented,no,Civil_engineer,Varanasi,Uttar_Pradesh,2,10,1
13735,3497108,27,20,single,rented,no,Financial_Analyst,Tiruppur,Tamil_Nadu,10,13,0
75744,624985,47,11,single,rented,no,Software_Developer,Varanasi,Uttar_Pradesh,6,11,1
212890,3805156,72,4,single,rented,no,Artist,Karawal_Nagar,Delhi,4,12,1
71767,2421681,33,8,single,rented,yes,Technology_specialist,Kurnool[18],Andhra_Pradesh,4,13,1
4169,9884599,74,15,married,rented,no,Lawyer,Indore,Madhya_Pradesh,4,11,0
178380,9305585,69,8,single,rented,no,Official,Raiganj,West_Bengal,8,10,1
47682,2359728,66,14,single,rented,no,Industrial_Engineer,Vijayawada,Andhra_Pradesh,3,14,0
239690,9028097,22,18,single,rented,no,Economist,Gandhidham,Gujarat,3,13,1
79463,4643972,36,9,single,rented,no,Flight_attendant,Sonipat,Haryana,3,13,0
2301,8141088,22,1,single,rented,no,Flight_attendant,Avadi,Tamil_Nadu,1,12,1
82635,4957836,78,6,single,rented,no,Flight_attendant,Jhansi,Uttar_Pradesh,6,13,0
174180,3205080,47,10,single,rented,no,Biomedical_Engineer,Kirari_Suleman_Nagar,Delhi,10,13,1
57088,8623686,27,5,single,rented,no,Fashion_Designer,Raurkela_Industrial_Township,Odisha,5,11,0
111365,8724013,79,19,single,rented,no,Economist,Morena,Madhya_Pradesh,13,12,0
21691,624985,47,11,single,rented,no,Software_Developer,Varanasi,Uttar_Pradesh,6,11,1
200177,9454655,35,7,single,rented,no,Magistrate,Srikakulam,Andhra_Pradesh,7,14,0
50380,5924444,33,1,single,rented,no,Firefighter,Bardhaman,West_Bengal,1,12,1
180687,9495400,79,11,single,rented,yes,Petroleum_Engineer,Nandyal,Andhra_Pradesh,6,11,0
58595,4667477,64,7,single,rented,no,Chemical_engineer,Navi_Mumbai,Maharashtra,7,10,0
37206,3319389,35,5,single,rented,yes,Design_Engineer,Ludhiana,Punjab,5,11,0
10116,6666406,79,4,single,rented,no,Graphic_Designer,Rohtak,Haryana,4,12,0
240743,9656307,71,20,single,rented,no,Microbiologist,Sikar,Rajasthan,11,10,1
52124,8354402,60,4,single,rented,no,Software_Developer,Avadi,Tamil_Nadu,4,12,0
164188,1769969,60,3,single,rented,yes,Civil_engineer,Davanagere,Karnataka,3,11,0
198244,7810957,48,5,single,rented,yes,Design_Engineer,Kollam,Kerala,5,11,1
204814,7334800,75,3,single,rented,no,Chartered_Accountant,Kota[6],Rajasthan,3,12,0
244312,3104705,55,19,married,rented,no,Biomedical_Engineer,Panipat,Haryana,4,14,0
232929,9563280,21,13,single,rented,yes,Magistrate,Kollam,Kerala,8,13,0
221320,3900526,39,14,single,rented,no,Industrial_Engineer,Kota[6],Rajasthan,12,12,0
119303,1604428,66,20,single,rented,no,Physician,Sambalpur,Odisha,12,14,1
238687,7592723,27,8,single,owned,no,Hotel_Manager,Kochi,Kerala,3,10,0
177207,6987406,27,10,single,rented,no,Scientist,Agra,Uttar_Pradesh,8,11,1
127767,294302,67,7,single,rented,no,Air_traffic_controller,Jodhpur,Rajasthan,7,14,0
245363,6487848,72,9,single,owned,no,Designer,Ichalkaranji,Maharashtra,9,12,1
32082,4262611,57,0,single,rented,no,Aviator,Gopalpur,West_Bengal,0,10,0
203505,2478951,41,3,single,rented,no,Web_designer,Aizawl,Mizoram,3,13,0
90126,1727393,44,8,single,rented,no,Mechanical_engineer,Ulhasnagar,Maharashtra,8,12,0
33610,8596569,69,0,single,rented,no,Biomedical_Engineer,Vijayanagaram,Andhra_Pradesh,0,13,1
149653,4212878,28,10,single,rented,yes,Chemical_engineer,Patiala,Punjab,7,14,0
165559,8135531,60,10,single,owned,no,Magistrate,Orai,Uttar_Pradesh,4,11,0
66407,4935105,74,17,single,rented,no,Official,Gorakhpur,Uttar_Pradesh,5,10,0
139533,7475292,33,3,single,rented,no,Designer,Mango,Jharkhand,3,10,1
148613,496449,44,12,single,rented,no,Architect,Erode[17],Tamil_Nadu,10,10,0
53163,3460313,77,18,single,rented,yes,Lawyer,Aligarh,Uttar_Pradesh,11,12,0
84530,9128273,76,7,single,rented,no,Aviator,Secunderabad,Telangana,4,11,0
150307,6011488,41,2,single,rented,no,Air_traffic_controller,Berhampore,West_Bengal,2,12,1
233048,1626630,29,15,single,rented,no,Fashion_Designer,Chandrapur,Maharashtra,6,12,0
96275,2062048,50,3,single,rented,yes,Industrial_Engineer,Bareilly,Uttar_Pradesh,3,11,1
79271,668849,74,15,single,rented,no,Psychologist,Bhavnagar,Gujarat,13,11,1
251787,4696221,65,14,single,rented,yes,Geologist,Mau,Uttar_Pradesh,7,12,1
21890,7455976,69,5,single,rented,yes,Fashion_Designer,Madhyamgram,West_Bengal,5,13,0
7087,1147932,32,20,single,rented,no,Geologist,Rourkela,Odisha,3,14,0
215796,2859242,33,12,single,rented,yes,Surveyor,Hosur,Tamil_Nadu,9,11,0
248214,3045882,43,7,married,rented,yes,Air_traffic_controller,Tiruppur,Tamil_Nadu,3,14,0
130402,5098928,71,17,single,rented,no,Lawyer,Darbhanga,Bihar,4,11,0
144327,64822,33,9,single,rented,yes,Computer_operator,Katihar,Bihar,9,11,1
78636,2018172,73,15,single,rented,no,Firefighter,Tiruppur,Tamil_Nadu,3,12,1
217728,6239944,23,5,single,rented,no,Petroleum_Engineer,Ambala,Haryana,5,13,0
72100,9775346,48,6,single,rented,no,Official,Ghaziabad,Uttar_Pradesh,6,10,1
199675,133768,50,20,single,rented,no,Lawyer,Chandrapur,Maharashtra,10,12,1
121503,1363933,45,14,single,rented,yes,Artist,Jehanabad[38],Bihar,4,10,1
152488,9639313,38,4,single,rented,yes,Lawyer,Yamunanagar,Haryana,4,14,1
14710,8763038,72,13,single,rented,no,Technician,Thoothukudi,Tamil_Nadu,13,12,0
213406,2740967,63,5,single,rented,no,Civil_servant,Nagaon,Assam,5,13,1
11623,800194,33,5,single,rented,no,Drafter,Darbhanga,Bihar,5,13,1
197184,3370529,54,10,single,rented,yes,Aviator,Kozhikode,Kerala,10,12,1
174974,4445518,34,16,married,owned,no,Surveyor,Kurnool[18],Andhra_Pradesh,8,12,0
117483,4007727,64,3,single,rented,yes,Air_traffic_controller,Warangal[11][12],Telangana,3,11,0
186494,5384499,44,2,married,owned,yes,Librarian,Suryapet,Telangana,2,13,0
91245,1920103,31,6,single,rented,no,Analyst,Jaipur,Rajasthan,6,12,0
154188,3979671,42,16,single,rented,yes,Economist,Loni,Uttar_Pradesh,5,13,0
214159,8022038,33,9,single,rented,no,Artist,Proddatur,Andhra_Pradesh,9,13,1
220906,7786938,73,12,single,rented,yes,Artist,Machilipatnam,Andhra_Pradesh,10,10,1
61099,2607103,33,8,single,rented,no,Army_officer,New_Delhi,Delhi,4,13,0
113191,1020861,42,17,single,rented,no,Hotel_Manager,Indore,Madhya_Pradesh,7,14,1
235535,2452761,27,4,single,rented,yes,Air_traffic_controller,Alappuzha,Kerala,4,14,0
17325,4248868,79,11,single,rented,no,Drafter,Bilaspur,Chhattisgarh,11,13,1
61436,6798686,31,9,single,owned,no,Dentist,Hyderabad,Telangana,9,10,1
44650,5671193,30,20,single,rented,no,Surveyor,Bahraich,Uttar_Pradesh,11,14,1
84036,9153316,31,6,single,rented,no,Technical_writer,Gwalior,Madhya_Pradesh,6,12,1
112632,8098496,77,15,single,rented,no,Army_officer,Nagaon,Assam,11,10,1
19459,9791163,54,18,single,rented,yes,Industrial_Engineer,Kollam,Kerala,11,14,0
213520,3512152,35,3,single,norent_noown,yes,Surgeon,Nagercoil,Tamil_Nadu,3,13,1
232419,7803735,45,2,single,rented,no,Engineer,Ambala,Haryana,2,12,1
86949,7563306,55,15,single,rented,no,Technician,Kollam,Kerala,12,12,1
119508,9506949,49,14,single,rented,yes,Civil_servant,Bellary,Karnataka,13,11,0
198135,1737580,39,0,married,rented,no,Flight_attendant,Jamshedpur,Jharkhand,0,13,0
120711,9704228,45,14,single,rented,no,Engineer,Ghaziabad,Uttar_Pradesh,3,14,0
2300,1045513,40,2,single,norent_noown,no,Consultant,Hyderabad,Telangana,2,14,1
81779,8419826,31,0,single,rented,no,Geologist,Raiganj,West_Bengal,0,14,1
211021,368667,48,2,married,rented,no,Computer_operator,Moradabad,Uttar_Pradesh,2,13,0
116439,9726951,72,11,single,rented,no,Computer_operator,Satna,Madhya_Pradesh,6,13,0
88063,8450190,26,6,single,rented,no,Comedian,Sri_Ganganagar,Rajasthan,6,10,1
174987,8981043,57,8,single,rented,yes,Technical_writer,Mysore[7][8][9],Karnataka,8,12,1
180439,5178562,28,9,single,rented,no,Magistrate,Bulandshahr,Uttar_Pradesh,9,12,0
170270,8132252,72,7,single,rented,no,Mechanical_engineer,Karaikudi,Tamil_Nadu,6,13,0
210000,5732813,54,2,single,rented,yes,Geologist,Karnal,Haryana,2,13,0
141751,3412117,76,3,single,rented,yes,Drafter,Jaunpur,Uttar_Pradesh,3,14,1
184545,9328308,53,4,single,rented,no,Biomedical_Engineer,Alappuzha,Kerala,4,13,0
232309,3166598,44,15,single,rented,no,Civil_servant,Bhilai,Chhattisgarh,4,11,0
164139,5796023,30,3,single,rented,no,Dentist,Buxar[37],Bihar,3,11,1
184386,1164616,47,11,single,rented,yes,Technical_writer,Jamshedpur,Jharkhand,4,10,0
173,233888,64,1,single,rented,no,Psychologist,Tumkur,Karnataka,1,10,1
215587,489402,61,10,single,rented,no,Economist,Guna,Madhya_Pradesh,10,12,0
166639,5055709,57,3,single,owned,no,Technical_writer,Kurnool[18],Andhra_Pradesh,3,12,1
1692,5950133,58,7,single,rented,no,Technical_writer,Malegaon,Maharashtra,7,10,0
139344,2936833,57,9,single,rented,yes,Biomedical_Engineer,Haldia,West_Bengal,9,13,1
84559,7974415,42,5,single,norent_noown,no,Petroleum_Engineer,Vellore,Tamil_Nadu,5,13,1
220449,6119598,30,10,married,owned,no,Computer_operator,Jamnagar,Gujarat,10,13,1
167315,7257915,29,18,single,rented,yes,Technician,Nagpur,Maharashtra,10,14,0
135628,4206929,73,8,single,rented,no,Technical_writer,Hosur,Tamil_Nadu,8,11,0
122321,3390492,54,13,married,rented,no,Official,Bhatpara,West_Bengal,10,14,1
14705,990424,30,18,single,rented,no,Artist,Ozhukarai,Puducherry,13,10,1
194524,8451099,70,4,single,rented,yes,Design_Engineer,Kishanganj[35],Bihar,4,13,1
237213,3712876,74,9,single,rented,yes,Chartered_Accountant,Arrah,Bihar,9,10,1
247532,3072907,48,8,single,rented,no,Librarian,Ambarnath,Maharashtra,7,13,1
245883,6752400,69,7,single,rented,no,Technical_writer,Unnao,Uttar_Pradesh,7,10,1
234487,5090268,42,8,single,norent_noown,no,Official,Srinagar,Jammu_and_Kashmir,6,11,1
206860,6036428,34,7,single,rented,yes,Flight_attendant,Uluberia,West_Bengal,6,10,1
102591,5431918,40,1,single,rented,no,Artist,Amaravati,Andhra_Pradesh,1,14,0
121439,1741465,57,0,single,rented,no,Physician,Kalyan-Dombivli,Maharashtra,0,11,0
211423,972554,54,13,single,rented,yes,Comedian,Barasat,West_Bengal,13,12,1
221756,2088454,56,11,single,rented,no,Biomedical_Engineer,Bathinda,Punjab,7,10,1
216513,8075739,21,13,single,rented,no,Secretary,Amaravati,Andhra_Pradesh,8,12,1
235316,7395926,28,7,single,rented,no,Police_officer,Parbhani,Maharashtra,7,13,1
67817,8811537,39,14,single,rented,no,Analyst,Moradabad,Uttar_Pradesh,7,10,0
130664,7253122,72,20,single,rented,no,Magistrate,Tiruppur,Tamil_Nadu,8,10,0
48332,6793519,57,6,single,rented,no,Aviator,Buxar[37],Bihar,6,11,1
48172,8808852,56,16,single,rented,no,Web_designer,Jhansi,Uttar_Pradesh,3,14,0
181497,5125951,56,10,single,rented,yes,Physician,Narasaraopet,Andhra_Pradesh,7,13,1
203008,7767363,22,16,single,rented,no,Artist,Khammam,Telangana,3,14,0
93773,2297128,30,6,single,rented,yes,Computer_hardware_engineer,Darbhanga,Bihar,6,13,0
169397,8053436,42,8,single,rented,no,Chef,Mysore[7][8][9],Karnataka,8,11,0
128451,2020252,78,4,single,rented,no,Computer_operator,Indore,Madhya_Pradesh,4,10,1
15384,1549623,53,16,single,rented,no,Technician,Bhimavaram,Andhra_Pradesh,14,14,0
118703,6097020,48,10,single,rented,no,Physician,Gangtok,Sikkim,10,13,0
125657,2946448,63,0,single,rented,no,Dentist,Munger,Bihar,0,13,1
249897,2236461,53,0,single,norent_noown,no,Statistician,Tinsukia,Assam,0,12,1
72413,9275320,28,12,single,rented,no,Civil_engineer,Bhiwandi,Maharashtra,3,13,1
278,9344382,38,14,single,rented,yes,Secretary,Khandwa,Madhya_Pradesh,12,14,0
35177,2549997,51,15,married,rented,no,Statistician,Faridabad,Haryana,13,14,1
46575,3285395,72,19,single,rented,no,Artist,Kota[6],Rajasthan,13,12,1
240915,2870156,61,14,single,rented,yes,Artist,Bhusawal,Maharashtra,6,11,0
167320,4128828,21,10,single,rented,no,Computer_hardware_engineer,Khammam,Telangana,10,12,0
183449,8997552,58,8,single,norent_noown,no,Civil_servant,Jehanabad[38],Bihar,5,11,0
69415,3643652,56,2,single,rented,no,Biomedical_Engineer,Baranagar,West_Bengal,2,10,1
111338,8108984,37,16,single,rented,no,Surveyor,Serampore,West_Bengal,7,10,0
225815,7362548,79,0,single,rented,yes,Politician,Cuttack,Odisha,0,14,1
232649,4205624,77,8,single,rented,no,Magistrate,Udupi,Karnataka,4,10,1
87626,4915986,45,13,single,rented,yes,Technician,Alwar,Rajasthan,13,14,0
112130,3692913,55,6,single,rented,no,Magistrate,Delhi_city,Delhi,6,11,1
196818,6409441,44,13,single,rented,no,Firefighter,Tiruchirappalli[10],Tamil_Nadu,3,11,0
35585,5822214,26,12,single,rented,no,Technical_writer,Sambhal,Uttar_Pradesh,4,13,1
203306,7947428,33,17,single,rented,no,Chemical_engineer,Navi_Mumbai,Maharashtra,7,13,0
133079,4850136,35,17,single,rented,yes,Army_officer,Barasat,West_Bengal,7,14,0
53633,7200605,34,9,single,rented,yes,Civil_servant,Kharagpur,West_Bengal,9,13,1
242537,8404632,24,14,single,rented,no,Psychologist,Bokaro,Jharkhand,7,12,1
243879,1282180,34,4,married,rented,no,Surveyor,Jehanabad[38],Bihar,4,10,1
175397,6814296,37,16,single,rented,no,Computer_hardware_engineer,Hubliâ€“Dharwad,Karnataka,8,11,1
205559,8776228,37,15,single,rented,yes,Magistrate,Burhanpur,Madhya_Pradesh,14,11,1
194146,1086347,26,10,single,rented,yes,Civil_engineer,Eluru[25],Andhra_Pradesh,10,10,0
80375,2391997,69,19,single,rented,no,Magistrate,Sirsa,Haryana,6,11,1
86198,5254986,48,6,single,rented,no,Financial_Analyst,Aurangabad,Maharashtra,6,14,1
17446,8476529,41,14,single,owned,no,Scientist,Bhavnagar,Gujarat,4,10,1
36058,6673726,46,17,single,rented,yes,Chemical_engineer,Kochi,Kerala,13,11,1
236566,9046519,56,12,single,rented,no,Design_Engineer,Raurkela_Industrial_Township,Odisha,7,12,1
61212,1342169,37,16,single,rented,no,Comedian,Haridwar,Uttarakhand,8,12,0
12645,9747887,40,19,single,rented,no,Web_designer,Aurangabad,Maharashtra,4,14,0
27536,9768431,72,4,single,owned,yes,Engineer,Hapur,Uttar_Pradesh,4,14,0
16420,1632386,43,20,single,rented,no,Army_officer,Gudivada,Andhra_Pradesh,11,14,1
134695,1580117,22,7,single,rented,no,Librarian,Bharatpur,Rajasthan,7,13,0
88888,2974289,22,3,single,rented,no,Civil_servant,Raebareli,Uttar_Pradesh,3,13,1
239387,5031874,52,2,single,rented,no,Industrial_Engineer,Warangal[11][12],Telangana,2,12,0
7306,9775346,48,6,single,rented,no,Official,Ghaziabad,Uttar_Pradesh,6,10,1
126556,6733582,24,3,single,rented,no,Technician,Asansol,West_Bengal,3,10,1
114378,5245448,25,8,single,rented,yes,Technology_specialist,Dindigul,Tamil_Nadu,7,14,0
97354,4853948,39,10,single,rented,no,Magistrate,Tirupati[21][22],Andhra_Pradesh,10,10,0
218151,8332944,66,14,single,rented,no,Petroleum_Engineer,Jammu[16],Jammu_and_Kashmir,14,14,1
199052,6906444,52,15,single,rented,no,Magistrate,Thanjavur,Tamil_Nadu,12,14,0
182774,1840139,74,6,single,rented,yes,Chef,Dhule,Maharashtra,6,13,0
39574,8366327,56,2,single,rented,yes,Mechanical_engineer,Ahmednagar,Maharashtra,2,10,0
229703,2779698,38,6,single,rented,no,Microbiologist,Berhampur,Odisha,6,12,1
33231,9362365,23,19,single,rented,yes,Firefighter,Srikakulam,Andhra_Pradesh,11,13,0
142942,2264409,48,13,single,rented,no,Engineer,Karimnagar,Telangana,13,13,0
221734,8173558,26,5,single,rented,no,Architect,Bhatpara,West_Bengal,5,13,0
174831,2229331,79,6,single,rented,yes,Petroleum_Engineer,Bidhannagar,West_Bengal,6,11,1
153906,3599124,47,2,single,rented,yes,Psychologist,Panchkula,Haryana,2,14,0
63833,7556052,57,16,single,owned,yes,Police_officer,Gorakhpur,Uttar_Pradesh,3,13,1
155075,250968,60,7,single,rented,no,Lawyer,Bhatpara,West_Bengal,4,14,0
6393,1783274,34,8,single,owned,no,Surveyor,Bidhannagar,West_Bengal,7,12,1
105471,667366,26,8,single,rented,yes,Architect,Nandyal,Andhra_Pradesh,8,13,0
85500,3379005,77,1,single,rented,no,Microbiologist,Proddatur,Andhra_Pradesh,1,11,1
12195,7667206,74,17,married,rented,no,Surgeon,Siwan[32],Bihar,9,12,1
22217,2707807,35,12,single,rented,no,Civil_engineer,Ambarnath,Maharashtra,4,13,0
40344,2393203,30,18,single,rented,yes,Mechanical_engineer,Bhagalpur,Bihar,6,12,0
4812,1091635,74,11,single,rented,yes,Economist,Tumkur,Karnataka,3,11,1
186581,6472266,21,2,single,rented,yes,Mechanical_engineer,Hospet,Karnataka,2,11,1
138931,6965955,68,7,single,rented,no,Economist,Jalna,Maharashtra,7,12,0
139486,3212655,67,19,single,rented,no,Fashion_Designer,Bettiah[33],Bihar,7,14,1
92928,3090546,54,9,single,rented,no,Chemical_engineer,Alwar,Rajasthan,5,12,0
52678,6191553,68,15,single,norent_noown,yes,Technician,Serampore,West_Bengal,13,14,1
244821,4333560,52,3,single,rented,no,Web_designer,Orai,Uttar_Pradesh,3,13,1
226,5109740,39,6,single,rented,no,Flight_attendant,Kanpur,Uttar_Pradesh,6,14,1
997,9253093,54,2,single,rented,yes,Secretary,Danapur,Bihar,2,12,1
217375,2085907,40,13,single,rented,no,Flight_attendant,Bijapur,Karnataka,9,12,0
120971,9290267,54,4,single,rented,yes,Petroleum_Engineer,Munger,Bihar,4,14,1
129407,2748810,71,2,single,rented,no,Hotel_Manager,Suryapet,Telangana,2,10,1
107618,3040483,33,7,single,rented,yes,Surgeon,Haridwar,Uttarakhand,7,11,0
145424,10675,23,1,single,rented,yes,Graphic_Designer,Hyderabad,Telangana,1,14,1
210236,8808852,56,16,single,rented,no,Web_designer,Jhansi,Uttar_Pradesh,3,14,1
45320,8549004,40,17,single,rented,yes,Lawyer,Berhampore,West_Bengal,14,12,0
93252,6725891,25,11,single,owned,no,Graphic_Designer,Ambala,Haryana,11,14,0
70346,470555,50,10,single,owned,no,Secretary,Kulti,West_Bengal,3,14,0
213513,8145267,76,11,single,rented,yes,Scientist,Kochi,Kerala,6,14,1
73751,9849899,39,8,single,rented,no,Fashion_Designer,Jorhat,Assam,5,13,1
130729,4461235,70,10,married,rented,no,Chartered_Accountant,Shimoga,Karnataka,10,12,0
174247,7503751,27,17,single,rented,no,Statistician,Adoni,Andhra_Pradesh,8,14,1
31822,8727386,46,9,single,rented,no,Lawyer,Shimoga,Karnataka,5,10,0
2935,8145267,76,11,single,rented,yes,Scientist,Kochi,Kerala,6,14,1
161297,389819,29,3,married,rented,no,Drafter,Rampur,Uttar_Pradesh,3,14,1
223397,5900137,28,19,single,rented,no,Geologist,Sangli-Miraj_&_Kupwad,Maharashtra,4,13,0
183304,6003650,53,12,single,rented,no,Design_Engineer,Narasaraopet,Andhra_Pradesh,10,10,0
225938,8496472,57,2,single,norent_noown,no,Design_Engineer,Ambattur,Tamil_Nadu,2,11,1
217575,8223017,61,14,single,rented,no,Flight_attendant,Sagar,Madhya_Pradesh,6,12,0
205439,9305585,69,8,single,rented,no,Official,Raiganj,West_Bengal,8,10,1
198092,3972267,27,10,married,rented,no,Architect,Firozabad,Uttar_Pradesh,7,11,0
223503,5717074,47,3,single,rented,yes,Chef,Agra,Uttar_Pradesh,3,10,1
29475,6885928,79,15,married,rented,no,Air_traffic_controller,Madhyamgram,West_Bengal,13,13,0
71296,5827839,43,1,single,rented,no,Computer_hardware_engineer,Ichalkaranji,Maharashtra,1,10,1
142868,4145551,46,15,married,rented,no,Statistician,Aligarh,Uttar_Pradesh,11,13,1
86635,3099933,71,15,married,rented,no,Physician,Nandyal,Andhra_Pradesh,3,12,0
197116,66912,27,10,married,rented,no,Software_Developer,Jalandhar,Punjab,10,14,0
213223,6588127,76,5,single,rented,no,Technician,Bhiwani,Haryana,5,10,1
66951,2593784,66,1,single,rented,yes,Official,Muzaffarpur,Bihar,1,11,1
161175,9109625,55,5,single,rented,no,Surgeon,Ahmedabad,Gujarat,5,10,0
4319,9148290,50,15,single,rented,no,Architect,Bhilwara,Rajasthan,12,10,1
7342,6683083,69,1,married,rented,no,Psychologist,Purnia[26],Bihar,1,12,1
105812,5554480,25,19,single,rented,yes,Engineer,Saharsa[29],Bihar,12,10,0
54820,5357215,52,8,single,rented,yes,Librarian,Darbhanga,Bihar,8,11,0
27997,1509614,25,0,married,rented,yes,Firefighter,Vijayanagaram,Andhra_Pradesh,0,13,1
230393,7148568,38,4,single,rented,no,Firefighter,Mathura,Uttar_Pradesh,4,11,0
2748,2386962,43,1,single,owned,no,Surgeon,Kavali,Andhra_Pradesh,1,14,0
227728,3606900,71,7,single,rented,no,Chemical_engineer,Rajahmundry[19][20],Andhra_Pradesh,7,13,0
28734,9165973,37,14,single,norent_noown,yes,Dentist,Arrah,Bihar,11,11,0
97223,9955481,57,13,single,rented,no,Statistician,Eluru[25],Andhra_Pradesh,5,10,0
122606,1387379,60,8,single,rented,no,Microbiologist,Berhampore,West_Bengal,3,12,0
216762,6590894,52,20,single,rented,no,Chef,Giridih,Jharkhand,3,11,0
196696,265272,75,20,single,rented,no,Mechanical_engineer,Delhi_city,Delhi,6,14,1
248040,4558404,64,20,single,rented,no,Comedian,Chennai,Tamil_Nadu,14,12,0
27066,1856689,46,5,single,rented,yes,Air_traffic_controller,Amravati,Maharashtra,5,12,0
246639,4969780,30,2,single,rented,no,Civil_servant,Bokaro,Jharkhand,2,10,0
219794,9428315,50,12,single,norent_noown,no,Civil_servant,Gurgaon,Haryana,8,11,1
10459,3075503,32,17,single,rented,no,Magistrate,Bhavnagar,Gujarat,3,13,1
234760,4614023,79,14,single,rented,no,Civil_engineer,Mira-Bhayandar,Maharashtra,6,13,0
216164,162022,23,14,single,rented,yes,Air_traffic_controller,Guwahati,Assam,5,10,1
77033,6207088,35,16,single,rented,no,Economist,Arrah,Bihar,13,13,1
44251,4574793,32,20,single,rented,no,Secretary,Bhind,Madhya_Pradesh,6,11,1
198970,9084072,22,10,single,rented,no,Technical_writer,Mysore[7][8][9],Karnataka,4,13,1
33623,9052853,52,15,single,rented,yes,Scientist,Bhalswa_Jahangir_Pur,Delhi,12,11,1
225855,1790687,31,0,single,rented,no,Army_officer,Sonipat,Haryana,0,11,1
93692,6642820,78,8,single,rented,no,Air_traffic_controller,Nanded,Maharashtra,6,11,0
229522,3429015,50,11,single,rented,no,Firefighter,Lucknow,Uttar_Pradesh,11,12,0
